1.e4 c6 2.d4 d5 3.Nd2 dxe4 4.Nxe4 Nd7 5.Bc4 Ngf6 6.Ng5 e6 7.Qe2 Nb6 8.Bb3 a5 9.a3 a4 10.Ba2 h6 11.N5f3 c5 12.Bf4 Nbd5 13.Be5 Qa5+ 14.Qd2 Qxd2+ 15.Nxd2 Ng4 16.Ngf3 Nxe5 17.dxe5 b6 18.c4 Ne7 19.O-O-O Bb7 20.Bb1 Nc6 21.Bc2 Be7 22.Ne4 Nb8 23.Nd6+ Bxd6 24.Rxd6 Nd7 25.Rhd1 Bxf3 26.gxf3 Nxe5 27.Bxa4+ Ke7 28.Bb5 Rab8 29.f4 Nf3 30.Rd7+ Kf6 31.f5 Nxh2 32.fxe6 fxe6 33.Bc6 Ng4 34.f4 Ne3 35.Rg1 g5 36.fxg5+ hxg5 37.Re1 Nf5 38.Be4 Rbd8 39.Rb7 Rd6 40.b4 Rh3 41.bxc5 bxc5 42.Rc7 Rxa3 43.Rxc5 g4 44.Kb2 Rh3 45.Rf1 Rh5 46.Rc8 Rd2+ 47.Kc3 Re2 48.Rf8+ Ke7 49.Bxf5 exf5  1/2-1/2
1.e4 e6 2.d4 d5 3.Nd2 Nf6 4.e5 Nfd7 5.c3 c5 6.f4 cxd4 7.cxd4 Nc6 8.Ndf3 h5 9.Bd3 Nb6 10.Ne2 Bd7 11.O-O Be7 12.Nc3 g6 13.Qe2 Kf8 14.Be3 Kg7 15.Bf2 a5 16.Rad1 a4 17.a3 Na5 18.Nd2 Rc8 19.Rc1 Nbc4 20.Nxc4 Nxc4 21.Rc2 Nxb2 22.Rxb2 Rxc3 23.Rxb7 Bc6 24.Ra7 Bxa3 25.Be1 Rc1 26.Bxg6 Kxg6 27.Qd3+ Kg7 28.Qg3+ Kh6 29.Qxa3 Rb1 30.Rxf7 Bb5 31.f5 exf5 32.Bd2+ Kg6 33.Rxb1 Kxf7 34.Rxb5  1-0
1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Nf3 Ngf6 6.Nxf6+ Nxf6 7.Bc4 Bf5 8.Qe2 e6 9.Bg5 Qa5+ 10.Bd2 Bb4 11.Bxb4 Qxb4+ 12.c3 Qe7 13.Ne5 h5 14.Bd3 g6 15.Nc4 h4 16.h3 Nd5 17.Bxf5 gxf5 18.Ne3 O-O-O 19.O-O-O Qg5 20.Kb1 Rhg8 21.Rhg1 Qf4 22.Nc4 Rg7 23.Ne5 Qe4+ 24.Qxe4 fxe4 25.Rde1 f5 26.f3 e3 27.Nd3 b5 28.Kc2 f4 29.Ne5 Kc7 30.Ng4 Ne7 31.b4 a5 32.a3 Ra8 33.Ra1 Nd5 34.Kb2 Kd6 35.Kc2 Rga7 36.bxa5 Rxa5 37.Kb3 Nb6 38.Ne5 Ra4 39.Ng6 Nc4 40.Nxf4 Rxa3+ 41.Rxa3 Rxa3+ 42.Kc2 Ra2+ 43.Kd3 e5 44.dxe5+ Kxe5 45.Ng6+ Kd5 46.Nf4+ Kd6 47.Re1 c5 48.Re2 Rd2+ 49.Rxd2 exd2 50.Kc2 b4 51.cxb4 cxb4 52.Nd3 b3+ 53.Kd1 b2 54.Nxb2 Nxb2+ 55.Kxd2 Ke5 56.Ke3 Nc4+ 57.Kd3 Nd6 58.Ke3 Nf5+ 59.Kf2 Kf4 60.Kg1 Kg3 61.Kh1 Ne3 62.f4 Kxf4 63.Kh2 Nf5 64.Kg1 Kg3 65.Kh1 Ne3 66.Kg1 Nxg2 67.Kh1 Nf4 68.Kg1 Nxh3+ 69.Kf1 Nf2  0-1
1.c4 e5 2.Nc3 Nf6 3.Nf3 Nc6 4.e3 Bb4 5.Qc2 O-O 6.Nd5 Re8 7.Qf5 d6 8.Nxf6+ gxf6 9.Qh5 d5 10.Bd3 e4 11.cxd5 exd3 12.dxc6 bxc6 13.b3 Bf8 14.Bb2 Re4 15.h3 Rb8 16.Nd4 Qd5 17.Qxd5 cxd5 18.Nf3 Re6 19.O-O Ba6 20.Rfc1 Rb7 21.Nd4 Reb6 22.Nf3 Bb5 23.Bd4 Ba3 24.Bxb6 axb6 25.Nd4 Bxc1 26.Rxc1 Bd7 27.Rc3 c5 28.Nf3 Bb5 29.a4 Ba6 30.b4 Bc4 31.bxc5 bxc5 32.Kh2 Rb2 33.Kg3 Rc2 34.Kf4 Kf8 35.g4 h6 36.h4 Ke7 37.Kf5 Ba6 38.g5 fxg5 39.hxg5 h5 40.Rb3 c4 41.Ra3 d4 42.exd4  0-1
1.c4 e5 2.Nc3 Nf6 3.Nf3 Nc6 4.e4 Bb4 5.d3 O-O 6.g3 d6 7.Bg2 Bg4 8.h3 Bxf3 9.Bxf3 Nd4 10.Bg2 a5 11.O-O c6 12.Be3 Bc5 13.Kh2 Ne6 14.Qd2 Qe7 15.Ne2 Bxe3 16.Qxe3 c5 17.Qd2 Ne8 18.Rae1 N8c7 19.Nc3 a4 20.f4 Nd4 21.Qd1 Qd7 22.fxe5 dxe5 23.Nd5 Ra6 24.Rf2 b5 25.Qh5 f6 26.Ref1 Rb8 27.h4 bxc4 28.dxc4 Nxd5 29.exd5 g6 30.Qh6 f5 31.d6 Rxd6 32.Bd5+ Kh8 33.Re1 Qe7 34.Qe3 e4 35.Qh6 Qg7 36.Qg5 Rxb2 37.Rxb2 Nf3+ 38.Kh1 Qxb2  0-1
1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 e6 6.Nf3 Be7 7.cxd5 Nxd5 8.Bd3 Nc6 9.O-O O-O 10.a3 Nf6 11.Bc2 b6 12.Re1 Ba6 13.b4 Rc8 14.Bb2 Nd5 15.b5 Nxc3 16.Qd3 g6 17.Bxc3 Qc7 18.bxa6 Na5 19.Bxa5  1-0
1.d4 Nf6 2.Nf3 e6 3.Bg5 h6 4.Bxf6 Qxf6 5.e4 d6 6.Nc3 c6 7.e5 Qd8 8.exd6 Bxd6 9.Ne4 Be7 10.Bd3 Nd7 11.O-O Qc7 12.c4 b6 13.Rc1 O-O 14.d5 Nc5 15.Nxc5 bxc5 16.dxc6 Qxc6 17.Ne5 Qc7 18.Qe2 Bb7 19.Rcd1 Rad8 20.Be4 Bf6 21.f4 g6 22.Bxb7 Qxb7 23.b3 a5 24.h3 Kg7 25.Kh1 h5 26.Rf3 Rxd1+ 27.Qxd1 Qc7 28.Qe1 Rd8 29.Rd3 Rxd3 30.Nxd3 Bd4 31.Qe4 h4 32.Qe1 Bf6 33.Qe3 Qd6 34.Ne5 g5 35.Nd3 gxf4 36.Nxf4 Qd4 37.Qxd4 Bxd4 38.g4 hxg3 39.Nh5+ Kg6 40.Nxg3 f5 41.Kg2 Kg5 42.Kf3 Be5 43.Ne2 Kh4  0-1
1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.h3 Nd7 10.d4 Bf6 11.a4 Bb7 12.Na3 exd4 13.cxd4 Re8 14.Qd2 Re7 15.Bc2 Qe8 16.b3 bxa4 17.bxa4 a5 18.Bb1 Nc5 19.e5 dxe5 20.Qc2 e4 21.Bg5 Bxg5 22.Nxg5 Nd3 23.Rxe4 Rxe4 24.Qxd3 Re1+ 25.Kh2 g6 26.Ba2 Re7 27.Re1 Nd8 28.Rb1 Qc6 29.d5 Qd6+ 30.Kg1 Qf4 31.h4 Qxh4 32.Qd2 Ba6 33.Nb5 Bxb5 34.Rxb5 Qxa4 35.Rb3 Ra6 36.Rb8 Rd6 37.Ra8 Qb4 38.Qxb4 axb4 39.f3 Kg7 40.Ne4 b3 41.Bxb3 Rb6 42.Ba4 Nb7 43.Bc6 Nd6  0-1
1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Bc5 5.Nb3 Bb6 6.Nc3 Ne7 7.Bf4 O-O 8.Bd6 Nbc6 9.Be2 f5 10.O-O f4 11.Qd2 Bc7 12.Nb5 Bxd6 13.Nxd6 Ng6 14.f3 Nce5 15.Kh1 Qg5 16.Rf2 Rf6 17.Qc3 Nc6 18.Rd1 Nge5 19.Bf1 Rh6 20.Qe1 b6 21.Rfd2 Rb8 22.Qf2 Bb7 23.Nd4 Ba8 24.a4 Rf8 25.Nxc6 Bxc6 26.Bb5 Qh5 27.h3 Bxb5 28.axb5 Rff6 29.Ra1 Rhg6 30.Rxa7 h6 31.Qf1 Rg3 32.Rf2 Rfg6 33.Ra3 R6g5 34.c4 Qh4 35.Rc3 Ng6 36.e5 Nxe5 37.Ne4 Rxg2 38.Rxg2 Qxh3+ 39.Kg1 Rh5  1-0
1.e4 c5 2.Nf3 g6 3.d4 Bg7 4.dxc5 Qa5+ 5.Nc3 Nf6 6.Bd3 Qxc5 7.O-O d6 8.Be3 Qa5 9.Qd2 Nc6 10.Bh6 O-O 11.Bxg7 Kxg7 12.Nd5 Qxd2 13.Nxd2 Be6 14.Nc7 Rac8 15.Nxe6+ fxe6 16.c3 e5 17.Rfe1 Nd8 18.Bc4 Nd7 19.f3 Nc5 20.Red1 h5 21.h4 g5 22.hxg5 Kg6 23.g3 Kxg5 24.Kf2 Kg6 25.Ke3 e6 26.Rh1 Nd7 27.Bf1 Nf6 28.Bh3 Rc7 29.Raf1 d5 30.f4 exf4+ 31.Rxf4 dxe4 32.Ke2 e5 33.Rf2 Nf7 34.Bf5+ Kh6 35.Nxe4 Ng5 36.Nxf6 Rxf6 37.g4 Nf7 38.Rxh5+ Kg7 39.Rh7+ Kg8 40.Be4 Rxf2+ 41.Kxf2 Rc4 42.Rxf7  1-0
1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be3 e5 7.Nb3 Be6 8.f3 Be7 9.Qd2 O-O 10.g4 d5 11.exd5 Nxd5 12.Nxd5 Bxd5 13.Bg2 Bh4+ 14.Bf2 Bxb3 15.Qxd8 Bxf2+ 16.Kxf2 Rxd8 17.Rhd1 Nc6 18.axb3  1/2-1/2
1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.h3 Na5 10.Bc2 c5 11.d4 Qc7 12.Nbd2 Bd7 13.Nf1 cxd4 14.cxd4 Rac8 15.Bb1 Rfe8 16.d5 g6 17.Ng3 Kg7 18.Bd3 Bd8 19.Qe2 Qa7 20.b4 Nc4 21.a4 Qb7 22.a5 Ng8 23.Nd2 Nxd2 24.Qxd2 h6 25.Bb2 Bf6 26.Rf1 Rf8 27.Ra3 Rce8 28.Bb1 Qb8 29.Kh2 Kh7 30.f4 exf4 31.Bxf6 fxg3+ 32.Rxg3 Nxf6 33.Rxf6 Re5 34.Qf2 Kg7 35.Rgf3 Bf5 36.R6xf5 gxf5 37.Qg3+ Kh8 38.exf5 Rg8 39.Qh4 Qf8 40.f6 Re2 41.Rf2 Rxf2 42.Qxf2 Qe8 43.Qc2 Rg6 44.Qc3 Rg5 45.Qc2 Qg8 46.h4 Rg4 47.g3 Rxb4 48.Qd2  1/2-1/2
1.e4 e6 2.d4 d5 3.Nd2 Nf6 4.e5 Nfd7 5.c3 c5 6.f4 Nc6 7.Ndf3 Qb6 8.g3 Be7 9.Bh3 cxd4 10.cxd4 f6 11.Kf1 fxe5 12.fxe5 O-O 13.Kg2 Ndxe5 14.dxe5 Nxe5 15.Qe2 Nc4 16.b3 Bf6 17.Rb1 Kh8 18.Qf2 d4 19.Qe2 Nd6 20.Ba3 Bd7 21.Bg4 Rac8 22.Nh3 h5 23.Bxh5 Nf5 24.Rhc1 Ne3+ 25.Kh1 e5 26.Bxf8 Rxf8 27.Nf2 Bf5 28.Nd2 Bxb1 29.Rxb1 Bg5 30.Bf3 Qc7 31.Be4 Rc8 32.Nf3 Bf6 33.h4 Qd7 34.Nh2 Qf7 35.Nhg4 Rc3 36.Nxe3 Rxe3 37.Qg4 Be7 38.Kg2 Bf8 39.Bg6  1-0
1.e4 c6 2.d4 d5 3.Nd2 dxe4 4.Nxe4 Nd7 5.Bc4 Ngf6 6.Ng5 e6 7.Qe2 Nb6 8.Bb3 h6 9.N5f3 a5 10.a3 c5 11.Be3 Qc7 12.Ne5 a4 13.Ba2 cxd4 14.Bxd4 Bc5 15.O-O-O O-O 16.Ngf3 Nbd5 17.Bxc5 Qxc5 18.Nd3 Qe7 19.c4 Nc7 20.Nd4 Rd8 21.Ne5 Bd7 22.g4 Qc5 23.g5 hxg5 24.h4 g4 25.Nxg4 Nce8 26.Ne5 Bc6 27.Ndxc6 bxc6 28.Bb1 Rd5 29.f4 Rad8 30.Bc2 Rxd1+ 31.Rxd1 Rd4 32.Kb1 Rxd1+ 33.Bxd1 Qg1 34.Ka2 c5 35.Bxa4 Nd6 36.Qd1 Qxd1 37.Bxd1 Nfe4 38.a4 f6 39.Nd7 Kf7 40.a5 Nc8 41.Bf3 Ke7 42.Nb6 Ned6 43.b4 Kd8 44.bxc5 Ne8 45.Nxc8 Kxc8 46.Kb3 Nc7 47.Kb4 Kd7 48.Bb7 Ne8 49.Kb5 Kc7 50.Bc6  1-0
1.e4 c6 2.d4 d5 3.Nd2 dxe4 4.Nxe4 Nd7 5.Ng5 Ngf6 6.Bd3 e6 7.N1f3 Be7 8.Nxf7 Kxf7 9.Ng5+ Kg8 10.Nxe6 Bb4+ 11.Kf1 Qe7 12.Nc7 Nb6 13.Nxa8 Nxa8 14.c3 Bd6 15.Bg5 Be6 16.c4 h6 17.Bd2 Kf7 18.Qc2 Rf8 19.Re1 Qd7 20.h3 Kg8 21.Ke2 b5 22.b3 Nc7 23.Kd1 bxc4 24.Bxc4 Nfd5 25.g4 Rxf2 26.Rhf1 Rh2 27.Qe4 Rxd2+ 28.Kxd2 Bb4+ 29.Kc1 Bxe1 30.Rxe1 Qd6 31.Kb2 Qb4 32.Rc1 Qd6 33.Qe5 Qxe5 34.dxe5 Kf7 35.Rf1+ Ke7 36.Rf3 g5 37.Rf2 Nf4 38.Rf3 Bd5 39.Bxd5 Ncxd5 40.a3 Ke6 41.b4 Kxe5 42.Kb3 Kd4 43.Rf1 Ne3 44.Rc1 Kd5 45.Rc5+ Kd6 46.Rc3 Ned5 47.Rf3 Ke5 48.Rf1 a6 49.Re1+ Kd6 50.Re8 Nxh3 51.Rh8 Nhf4 52.Rxh6+ Ne6 53.Rh3 Ke5 54.Rh7 Kf4 55.Rd7 Kxg4 56.Rd6 Kf5 57.Ka4 Nb6+ 58.Kb3 Ke5 59.Rd1 g4 60.Re1+ Kf5 61.Rf1+ Nf4 62.Rg1 Ne2 63.Rg2 Nd4+ 64.Kc3 Nf3 65.Ra2 g3 66.a4 Nxa4+ 67.Kc4 Ke4 68.Re2+ Kf4 69.Ra2 Ke3 70.Ra3+ Ke4 71.Ra2 Ne5+ 72.Kb3 Nb6 73.Re2+ Kf4 74.Rc2 Nf3 75.Ra2 Kg4 76.Kc3 Kh3 77.Rxa6 g2 78.Ra1 Nd5+ 79.Kd3 Nxb4+ 80.Kc4 Nc2  0-1
1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.e5 b6 5.Bd2 Qd7 6.Bb5 c6 7.Ba4 a5 8.a3 Bf8 9.Nf3 Ba6 10.Ne2 Ne7 11.O-O Bb5 12.Bxb5 cxb5 13.Nc3 Na6 14.a4 bxa4 15.Nxa4 Nc8 16.b3 Be7 17.Qe2 O-O 18.Rfc1 Qb7 19.c4 Nb4 20.c5 bxc5 21.Nxc5 Bxc5 22.Rxc5 Nc6 23.Qd3 h6 24.Bxa5 N8e7 25.Ra4 Rfb8 26.Bd2 Ra7 27.Rxa7 Nxa7 28.Rc3 Nb5 29.Rc1 Nc6 30.h3 Qb6 31.Be3 Nba7 32.Rc3 Na5 33.Nh2 Nxb3 34.Ng4 Na5 35.Kh2 Qb1 36.Qa6 Qb6 37.Qe2 Kf8 38.Nxh6 N7c6 39.Ng4 Qb2 40.Qd3 Qb1 41.Rc2 Kg8 42.Qe2 Nc4 43.h4 Kf8 44.h5 Ke7 45.h6 gxh6 46.Nf6 Kd8 47.Rxc4 dxc4 48.Qxc4 Qb5 49.Qc2 Kc7 50.Qh7 Nd8 51.Qxh6 Qc6 52.Qf8 Kb7 53.Qe7+ Qc7 54.Nd7 Kc8  0-1
1.c4 e5 2.g3 Nf6 3.Bg2 Nc6 4.Nf3 g6 5.d4 exd4 6.Nxd4 Bg7 7.Nc3 O-O 8.O-O Re8 9.e3 Rb8 10.b3 Nxd4 11.exd4 d6 12.h3 a6 13.Be3 b5 14.cxb5 axb5 15.Rc1 b4 16.Ne2 Bb7 17.d5 Ba6 18.Re1 Bxe2 19.Qxe2 Nd7 20.Qc4 Bc3 21.Red1 Nb6 22.Qf4 Be5 23.Qf3 Ra8 24.Rc2 Nd7 25.Bd2 Qb8 26.Qg4 f5 27.Qxb4 Qxb4 28.Bxb4 Reb8 29.Be1 Rb7 30.Bf1 Nc5 31.Bc4 Kf8 32.b4 Ne4 33.Bb3 Bf6 34.f3 Ng5 35.Kg2 Ke7 36.a4 Kd8 37.Re2 Nf7 38.f4 Kd7 39.Bc2 Nd8 40.a5 Rab8 41.Ba4+ Kc8 42.Bc6 Rxb4 43.Bxb4 Rxb4 44.Re8 Rb2+ 45.Kf3 Kb8 46.Rf8 Be7 47.Rh8 Rb3+ 48.Ke2 h5 49.Rd3 Rb2+ 50.Kd1 Bf6 51.Rf8 Be7 52.Re8 Bf6 53.Rde3 h4 54.R3e6 Ka7 55.Rxf6  1-0
1.c4 e5 2.Nc3 Nf6 3.Nf3 Nc6 4.e3 Bb4 5.Nd5 e4 6.Ng1 O-O 7.a3 Bd6 8.Qc2 Re8 9.Ne2 b5 10.b3 bxc4 11.bxc4 Nxd5 12.cxd5 Ne5 13.Ng3 Bb7 14.Nxe4 Bxd5 15.Nxd6 cxd6 16.Qf5 g6 17.Qh3 Qf6 18.Rb1 Be6 19.Qg3 Qf5 20.Ra1 Rab8 21.Ba6 Rb6 22.f4 Nc6 23.Be2 Qf6 24.d4 Nxd4 25.exd4 Bc4 26.Qc3 Rxe2+ 27.Kd1 Qe6 28.Re1 Bb3+ 29.Qxb3 Rxe1+  0-1
1.e4 c6 2.d4 d5 3.exd5 cxd5 4.c4 Nf6 5.Nc3 e6 6.Nf3 Bb4 7.Bd2 dxc4 8.Bxc4 O-O 9.O-O Nbd7 10.Qb3 Be7 11.Rfe1 Nb6 12.Bd3 Bd7 13.Ne5 Be8 14.Be3 Nfd5 15.Nxd5 Qxd5 16.Qxd5 Nxd5 17.Be4 f6 18.Bxd5 exd5 19.Nd3 Bg6 20.Bf4 Rf7 21.Re3 b6 22.Rae1 Bf8 23.Bg3 Rd7 24.Nf4 Bf7 25.a3 Rc8 26.f3 Rc4 27.Rd3 Rc2 28.Re2 Rc6 29.Rde3 Rc4 30.Rd2 g5 31.Ne2 b5 32.Rc3 a5 33.Bf2 b4 34.Rxc4 dxc4 35.axb4 axb4 36.Ng3 Bd5 37.Ne4 Kf7 38.Rc2 Ra7 39.Be1 Ra2 40.Rd2 g4 41.Kf2 gxf3 42.gxf3 f5 43.Nc5 Bxc5 44.dxc5 c3 45.bxc3 b3 46.c4 Rxd2+  0-1
1.e4 c5 2.Nf3 Nc6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 d6 6.Be3 e6 7.Qd2 Be7 8.f3 O-O 9.g4 Nxd4 10.Bxd4 Nd7 11.O-O-O a6 12.h4 b5 13.g5 Qa5 14.Kb1 b4 15.Ne2 Ne5 16.Rh3 Bd7 17.Nc1 Rac8 18.Rg3 Nc4 19.Bxc4 Rxc4 20.Bf6 Bd8 21.Bxd8 Rxd8 22.h5 Be8 23.Rg2 Qc7 24.h6 g6 25.Nd3 a5 26.Ne5 Rc5 27.Ng4 f5 28.Nf6+ Kf8 29.Rf2 Ba4 30.b3 Bc6 31.Re1 Qf7 32.exf5 Rxf5 33.f4 Bd5 34.Qd4 Qb7 35.Rfe2 Qf7 36.Nxd5 Rxd5 37.Qh8+ Ke7 38.Rxe6+ Kd7 39.Re7+ Qxe7 40.Rxe7+ Kxe7 41.Qxh7+ Ke6 42.Qxg6+ Kd7 43.h7 Rd1+ 44.Kb2 Rh1 45.Qf5+  1-0
1.e4 c6 2.d4 d5 3.e5 Bf5 4.Nc3 Qb6 5.h4 h5 6.Nge2 e6 7.Nf4 c5 8.Bb5+ Nc6 9.Be3 O-O-O 10.Bxc6 Qxc6 11.Nxh5 Qb6 12.Ng3 Qxb2 13.Nce2 Bxc2 14.Qc1 Qxc1+ 15.Rxc1 Bd3 16.dxc5 Ne7 17.Nd4 Ng6 18.Bg5 Re8 19.f4 Be7 20.Bxe7 Rxe7 21.Kd2 Bc4 22.f5 Nxe5 23.fxe6 fxe6 24.Rce1 Ng6 25.h5 Nf4 26.Ngf5 Rc7 27.Nxe6 Nxe6 28.Rxe6 Rxc5 29.Re7 Kb8 30.Rxg7 d4 31.Nd6 Bd5 32.h6 Rc6 33.Nf5 Be4 34.Nxd4 Rcxh6 35.Rxh6 Rxh6 36.Nb5  1/2-1/2
1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 Qc7 6.Be2 a6 7.O-O Nf6 8.Kh1 Nxd4 9.Qxd4 Bc5 10.Qd3 h5 11.f4 Ng4 12.Nd1 b5 13.Ne3 Nxe3 14.Bxe3 Bxe3 15.Qxe3 Bb7 16.c3 h4 17.h3 Rc8 18.Qd4 O-O 19.e5 Qc5 20.Rad1 Rfd8 21.Qxc5 Rxc5 22.Rd6 a5 23.Bf3 Bxf3 24.Rxf3 b4 25.cxb4 Rc1+ 26.Kh2 axb4 27.Rd4 Ra8 28.Rxb4 Rxa2 29.f5 Raa1 30.Rxh4 Rc5 31.Rd3 exf5 32.Rxd7 Ra8 33.Rb4 Rxe5 34.Rbb7 Rf8 35.b4 f4 36.b5 Re2 37.Kg1 f3 38.gxf3 Ra8 39.Ra7 Rc8  1/2-1/2
1.e4 c6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Bc4 Ngf6 6.Ng5 e6 7.Qe2 Nb6 8.Bd3 h6 9.N5f3 c5 10.dxc5 Bxc5 11.Ne5 Nbd7 12.Ngf3 Nxe5 13.Nxe5 Qc7 14.Bb5+ Bd7 15.O-O O-O 16.Nxd7 Nxd7 17.c3 Rad8 18.Ba4 a6 19.Bc2 Nf6 20.Qf3 Bd6 21.g3 Be5 22.Re1 Rfe8 23.a4 Rd5 24.Bb3 Rdd8 25.a5 Nd7 26.Ba4 Qxa5 27.Qxb7 Re7 28.Be3 Rb8 29.Qa7 Qc7 30.Qxc7 Bxc7 31.Red1 Rd8 32.b4 f5 33.Bxd7 Rexd7 34.Rxd7 Rxd7 35.Rxa6 e5 36.Kg2 g5 37.Bb6 Bd6 38.Ra8+ Kf7 39.Rd8 Rxd8 40.Bxd8 Ke6 41.h3 Kd5 42.g4 f4 43.Bf6 Bf8 44.f3 e4 45.fxe4+ Kxe4 46.b5 Kd5 47.b6 Kc6 48.Bd4 Be7 49.c4 Bd8 50.c5 Be7 51.Kf3 Bf8 52.Ke4 Be7 53.Kf5 Bf8 54.Ke6 f3 55.b7 Kc7 56.c6 Bd6 57.b8=Q+ Kxb8 58.Kxd6 Kc8 59.Bb6  1-0
1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O b5 6.Bb3 Bb7 7.d3 Bc5 8.a4 d6 9.Nc3 b4 10.Nd5 Na5 11.Nxf6+ Qxf6 12.Ba2 Bc8 13.Bg5 Qg6 14.Be3 Bg4 15.Bxc5 Bxf3 16.Qxf3 dxc5 17.Qe3 Qd6 18.f4 O-O 19.fxe5 Qxe5 20.Rab1 Rae8 21.Rf3 c4 22.dxc4 c5 23.Qf2 g6 24.Rf1 Re7 25.Rf6 Nb7 26.Rxa6 Nd6 27.Qf6 Qxf6 28.Rxf6 Nxe4 29.Rf1 Nd2 30.Ra1 f5 31.Rd6 Re2 32.Rd3 f4 33.Rd1 Ne4 34.Bb3 g5 35.Kf1 Rf2+ 36.Kg1 Re2 37.h3 Re8 38.Rd5 h5 39.a5 g4 40.hxg4 hxg4 41.Rf1 Rf8 42.Rd3 Ng5 43.Rd5 Ne4 44.Rd3 Kg7 45.c3 bxc3 46.bxc3 Rd2 47.Rd1 Rb2 48.Re1 Nf2 49.Rd7+ Kg6 50.Rf1 g3 51.Rd6+ Kg7 52.Rd7+ Kf6 53.Rd6+ Ke7 54.Rh6 Rxb3 55.a6 Rf6 56.Rh7+ Rf7 57.Rh6 Ra3 58.Rb1 Ra2 59.Kf1 Ng4 60.Rg6 Ne3+ 61.Ke1 Nxg2+ 62.Kf1 Ne3+ 63.Ke1 Nc2+ 64.Kf1 g2+ 65.Kg1 Nb4 66.cxb4  0-1
1.e4 d6 2.d4 Nf6 3.Nc3 c6 4.Nf3 Bg4 5.a4 e6 6.Be2 d5 7.e5 Nfd7 8.O-O c5 9.Nb5 Bxf3 10.Bxf3 cxd4 11.Bf4 Nc6 12.Re1 Bc5 13.Bxd5 exd5 14.e6 fxe6 15.Nc7+ Kf7 16.Nxe6 Qf6 17.Qh5+ Kg8 18.Qxd5 Qf7 19.Bd6 Bb6 20.a5 Nf6 21.Qb5 Bxa5 22.Ng5 Qd5 23.Qxb7 Rd8 24.Rxa5 Nxa5 25.Qc7 Nc6 26.Re5 Ne8 27.Rxe8+ Rxe8 28.h3 h6  0-1
1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be3 e6 7.Qd2 b5 8.f3 Bb7 9.g4 h6 10.O-O-O Nbd7 11.Bd3 b4 12.Nce2 d5 13.exd5 Nxd5 14.Nf4 Qa5 15.Kb1 Nxe3 16.Qxe3 Qe5 17.Qc1 Qxd4 18.Nxe6 Qb6 19.Bg6 fxg6 20.Rhe1 Nf6 21.Qf4 Be7 22.Nxg7+ Kf8 23.Rd7 Rh7 24.Rdxe7 Rxg7 25.Qxh6 Ne8 26.Qh8+ Rg8 27.Qe5 Ng7 28.Rf7+  1-0
